customer_id,prod_ca,prod_td,prod_credit_card,prod_app,prod_secured_loan,prod_upl
1119783,1,0,0,1,0,0
1181135,1,0,0,1,0,0
1127078,1,0,0,1,0,0
1167005,1,0,0,1,0,0
1167047,1,0,0,1,0,0
1167073,1,0,0,1,0,0
2362373,1,0,0,1,0,0
2395241,1,0,0,1,0,0
2395274,1,0,0,1,0,0
2395296,0,0,NA,1,0,0
2395301,1,0,0,1,0,0
2395381,1,0,0,1,0,0
2395423,1,0,0,1,0,0
2395455,1,0,0,1,0,0
2395489,1,0,0,1,0,0
2410747,1,0,0,1,0,0
2410789,1,0,0,1,0,0
2336100,1,0,0,1,0,0
2336103,1,0,0,1,0,0
2336124,1,0,0,1,0,0
233606,1,0,0,1,0,0
2336157,1,0,0,1,0,0
2336185,1,0,0,1,0,0
2336204,1,0,0,1,0,0
2985222,1,0,0,1,0,0
2985229,1,0,0,1,0,0
2985270,1,0,0,1,0,0
2985287,1,0,1,1,0,0
2397674,1,0,0,1,0,0
2397681,1,0,0,1,0,0
2397710,1,0,0,1,0,0
2397726,1,0,0,1,0,0
2351336,1,0,0,1,0,0
2351350,1,0,0,1,0,0
2351352,1,0,0,1,0,0
2351367,1,0,0,1,0,0
2351432,1,0,0,1,0,0
2351434,1,0,0,1,0,0
2336246,1,0,0,1,0,0
2342573,1,0,0,1,0,0
2342595,1,0,0,1,0,0
2351194,1,0,1,1,0,0
2351236,1,0,0,1,0,0
2351264,1,0,0,1,0,0
2351296,1,0,0,1,0,0
2397673,1,0,0,1,0,0
2397686,1,0,0,1,0,0
2397711,1,0,0,1,0,0
2397730,1,0,0,1,0,0
2397732,1,0,0,1,0,0
2397735,1,0,0,1,0,0
2397743,1,0,0,1,0,0
2397759,1,0,0,1,0,0
2397784,1,0,1,1,0,0
2397791,1,0,1,1,0,0
2397810,1,0,0,1,0,0
2397828,1,0,0,1,0,0
2397830,1,0,0,1,0,0
2335728,1,0,0,1,0,0
2966933,1,0,0,1,0,0
2966969,1,0,0,1,0,0
2365323,1,0,0,1,0,0
2384774,1,0,0,1,0,0
2384789,1,0,0,1,0,0
2384800,1,0,0,1,0,0
2384822,1,0,0,1,0,0
2384825,1,0,0,1,0,0
2384837,1,0,0,1,0,0
2384851,1,0,0,1,0,0
2384858,1,0,0,1,0,0
1215861,1,0,0,1,0,0
1215909,1,0,0,1,0,0
1215929,1,0,0,1,0,0
1215943,1,0,1,1,0,0
1215946,1,0,0,1,0,0
1215973,1,1,0,1,0,0
1168606,1,0,0,1,0,0
1168642,1,0,0,1,0,0
116856,1,0,0,1,0,0
1168716,0,1,0,1,0,0
3917086,1,0,0,1,0,0
391702,1,0,0,1,0,0
1228510,1,0,0,1,0,0
122849,1,0,0,1,0,0
122851,1,0,0,1,0,0
1228707,1,0,0,1,0,0
3947248,1,0,0,1,0,0
1191118,1,0,0,1,0,0
1205119,1,0,0,1,0,0
1205185,0,1,0,1,0,0
3912888,1,0,0,1,0,0
3912963,1,0,0,1,0,0
39120,0,1,0,1,0,0
3913031,1,0,0,1,0,0
3924761,1,0,1,1,0,0
3924773,1,0,0,1,0,0
392469,1,0,0,1,0,0
1759744,1,0,0,1,0,0
175969,1,0,0,1,0,0
1765504,1,0,1,1,0,0
121221,1,0,0,1,0,0
1212325,1,0,0,1,0,0
1212389,1,0,0,1,0,0
1175555,0,1,0,1,0,0
1184584,1,0,0,1,0,0
1184637,1,0,0,1,0,0
1184657,1,0,0,1,0,0
3924825,1,0,0,1,0,0
3924845,0,0,1,1,0,0
3924852,1,0,0,1,0,0
3924857,1,0,0,1,0,0
392477,1,0,0,1,0,0
1173402,1,0,0,1,0,0
117334,1,0,0,1,0,0
1173473,1,0,0,1,0,0
1173530,0,1,0,1,0,0
3965455,1,0,1,1,0,0
3965474,1,0,0,1,0,0
3965476,1,0,0,1,0,0
3965481,1,0,1,1,0,0
3965501,1,0,1,1,0,0
3965516,1,0,0,1,0,0
3965528,1,0,0,1,0,0
3965535,1,0,0,1,0,0
3965541,1,0,0,1,0,0
1159724,1,0,0,1,0,0
1159946,0,1,0,1,0,0
1159963,1,0,0,1,0,0
1159975,1,0,0,1,0,0
1159977,1,0,0,1,0,0
1160000,1,0,0,1,0,0
1160006,1,0,0,1,0,0
115993,0,1,0,1,0,0
1160025,1,0,0,1,0,0
1160027,1,0,0,1,0,0
1173454,0,0,1,1,0,0
1173459,1,0,0,1,0,0
3965780,1,0,0,1,0,0
3965781,1,0,0,1,0,0
3905852,1,0,0,1,0,0
3905879,1,0,0,1,0,0
114943,1,0,0,1,0,0
1149588,1,0,1,1,0,0
1149617,1,0,0,1,0,0
1173512,1,0,0,1,0,0
1173549,1,0,1,1,0,0
1173565,1,0,0,1,0,0
1215660,1,0,0,1,0,0
1215773,1,0,0,1,0,0
1221447,1,0,0,1,0,0
1173575,1,0,0,1,0,0
1173578,1,0,0,1,0,0
1173596,1,0,0,1,0,0
1173614,1,0,1,1,0,0
1173620,1,1,0,1,0,0
11727,1,0,0,1,0,0
1139922,1,0,0,1,0,0
1139938,0,1,0,1,0,0
1139961,1,0,0,1,0,0
113198,1,0,0,1,0,0
1132080,1,0,0,1,0,0
1132092,1,0,0,1,0,0
1137560,1,0,0,1,0,0
1221456,1,0,1,1,0,0
1151501,1,0,1,1,0,0
1151593,1,0,0,1,0,0
1145442,1,0,0,1,0,0
1145457,1,0,1,1,0,0
1145474,1,0,0,1,0,0
1180940,1,0,0,1,0,0
1181099,1,0,0,1,0,0
1119486,1,0,0,1,0,0
1119488,1,0,0,1,0,0
1119534,1,0,0,1,0,0
1119546,1,0,0,1,0,0
1119558,1,0,0,1,0,0
1119561,1,0,0,1,0,0
1119598,1,0,0,1,0,0
1145525,1,0,0,1,0,0
115353,1,1,1,1,0,0
1140474,1,0,0,1,0,0
1187341,1,0,0,1,0,0
1151208,1,0,0,1,0,0
1818108,0,1,0,1,0,0
1824551,1,0,0,1,0,0
1119560,1,0,0,1,0,0
1730194,1,0,0,1,0,0
1113270,0,0,1,1,0,0
1113272,1,0,0,1,0,0
1762217,0,0,1,1,0,0
1119884,1,0,0,1,0,0
1125221,1,0,0,1,0,0
1125240,1,1,0,1,0,0
112523,1,0,0,1,0,0
1125802,1,0,0,1,0,0
1125891,1,0,0,1,0,0
1125917,1,0,0,1,0,0
1105514,1,0,0,1,0,0
1769447,0,0,1,1,0,0
1769468,1,0,0,1,0,0
1769475,1,0,0,1,0,0
1769610,1,0,0,1,0,0
1769617,1,0,0,1,0,0
1105566,1,0,0,1,0,0
1105607,0,1,0,1,0,0
1105615,1,0,1,1,0,0
1105625,1,0,0,1,0,0
1231614,1,0,0,1,0,0
1231642,1,0,0,1,0,0
1194504,0,0,1,1,0,0
3893660,0,0,1,1,0,0
3893687,1,0,0,1,0,0
3893695,1,0,0,1,0,0
3893702,1,0,0,1,0,0
3893714,0,0,1,1,0,0
3893740,1,0,0,1,0,0
3893752,1,0,0,1,0,0
3893802,1,0,1,1,0,0
3893815,1,0,0,1,0,0
3893834,1,0,0,1,0,0
3893853,0,0,1,1,0,0
3893894,1,0,0,1,0,0
3893927,0,0,1,1,0,0
3893929,1,0,0,1,0,0
3893988,1,0,0,1,0,0
3893990,1,0,0,1,0,0
3893992,1,0,0,1,0,0
3894007,1,0,1,1,0,0
2439728,1,0,0,1,0,0
2439731,1,0,0,1,0,0
2439746,1,0,0,1,0,0
2439759,1,0,0,1,0,0
2439808,1,0,0,1,0,0
2445940,1,0,0,1,0,0
2445955,1,0,0,1,0,0
2376243,1,0,0,1,0,0
2376255,1,0,1,1,0,0
2376264,1,0,0,1,0,0
2376301,1,0,0,1,0,0
237623,1,0,0,1,0,0
231914,1,0,0,1,0,0
2376604,1,0,1,1,0,0
2383589,1,0,0,1,0,0
2383639,1,0,1,1,0,0
2383752,1,0,0,1,0,0
2383786,1,0,0,1,0,0
2383847,1,0,0,1,0,0
2383871,1,0,0,1,0,0
2383907,1,0,0,1,0,0
238382,1,0,0,1,0,0
2383922,1,0,0,1,0,0
2383968,1,0,0,1,0,0
1174069,1,0,0,1,0,0
1174167,1,0,0,1,0,0
1174203,0,1,0,1,0,0
1174300,0,1,0,1,0,0
3891229,1,0,0,1,0,0
3891249,1,0,0,1,0,0
3891257,1,0,0,1,0,0
3891293,1,0,0,1,0,0
3891352,1,0,0,1,0,0
3891392,1,0,0,1,0,0
3891412,1,0,0,1,0,0
3891451,1,0,0,1,0,0
3891186,1,0,0,1,0,0
3891194,1,0,0,1,0,0
3891221,1,0,0,1,0,0
3891226,1,0,0,1,0,0
3891254,1,0,0,1,0,0
3918428,1,0,0,1,0,0
3930246,0,0,1,1,0,0
3930322,1,0,1,1,0,0
3930345,1,0,0,1,0,0
3930413,1,0,1,1,0,0
1150613,1,0,0,1,0,0
1150617,0,1,0,1,0,0
1150627,1,0,1,1,0,0
1163767,0,0,1,1,0,0
1163798,1,0,0,1,0,0
1775539,1,0,0,1,0,0
1775599,1,0,0,1,0,0
177553,1,1,0,1,0,0
1150696,1,0,0,1,0,0
1150705,1,0,0,1,0,0
1150737,1,0,0,1,0,0
1150849,0,0,1,1,0,0
1150879,1,0,0,1,0,0
1150945,1,0,0,1,0,0
115087,1,0,0,1,0,0
1150962,1,1,1,1,0,0
1151022,1,0,0,1,0,0
1151024,1,0,0,1,0,0
1151027,1,0,0,1,0,0
1151034,1,0,0,1,0,0
1186857,1,0,0,1,0,0
1186900,1,0,1,1,0,0
1775620,1,0,0,1,0,0
172928,1,0,0,1,0,0
1735014,1,0,1,1,0,0
1735026,1,0,0,1,0,0
1193677,1,0,0,1,0,0
1114595,1,0,0,1,0,0
1114604,1,0,0,1,0,0
111458,1,0,0,1,0,0
1193723,0,1,0,1,0,0
1193815,1,0,0,1,0,0
1193848,1,0,0,1,0,0
1193911,1,0,0,1,0,0
1193913,1,0,0,1,0,0
1200159,1,0,0,1,0,0
4434053,1,0,0,1,0,0
4434069,1,1,0,1,0,0
4434070,1,0,0,1,0,0
4434104,1,0,0,1,0,0
1236268,1,0,0,1,0,0
1137819,1,0,0,1,0,0
1162099,1,0,0,1,0,0
1162100,0,0,NA,1,0,0
116203,1,0,0,1,0,0
1162145,1,0,0,1,0,0
1162147,1,1,0,1,0,0
1215235,1,0,0,1,0,0
1215286,1,0,0,1,0,0
1215294,1,0,0,1,0,0
1215316,0,0,1,1,0,0
1215346,0,0,NA,1,0,0
1816902,1,0,0,1,0,0
1816904,1,0,0,1,0,0
1817047,1,0,0,1,0,0
1817057,1,0,0,1,0,0
1215420,1,0,0,1,0,0
1215506,1,0,1,1,0,0
121542,1,0,0,1,0,0
1218594,1,0,1,1,0,0
181636,1,0,0,1,0,0
1816548,0,1,0,1,0,0
1816561,1,0,0,1,0,0
1162226,1,0,0,1,0,0
1162258,1,0,0,1,0,0
3960908,1,0,0,1,0,0
3960939,0,1,0,1,0,0
3960966,1,0,0,1,0,0
3965452,1,0,0,1,0,0
3965454,1,0,1,1,0,0
3965469,1,0,1,1,0,0
3965475,1,0,1,1,0,0
3965477,1,0,0,1,0,0
3965479,1,0,0,1,0,0
3965482,1,0,0,1,0,0
1131111,1,0,0,1,0,0
113105,0,1,0,1,0,0
1155081,1,0,0,1,0,0
1782584,1,1,0,1,0,0
1167269,1,0,0,1,0,0
1167305,1,0,0,1,0,0
1167317,1,0,0,1,0,0
1167321,1,0,0,1,0,0
1150804,1,0,0,1,0,0
1150869,0,1,0,1,0,0
1150994,1,0,0,1,0,0
1151029,1,0,0,1,0,0
1151030,1,0,0,1,0,0
1186702,1,0,0,1,0,0
1186714,0,1,0,1,0,0
1782777,1,0,1,1,0,0
1173267,1,0,0,1,0,0
1173304,0,1,0,1,0,0
1131878,1,0,0,1,0,0
1131922,1,0,0,1,0,0
1131986,1,0,0,1,0,0
1131987,1,0,1,1,0,0
1132015,1,0,0,1,0,0
1172927,1,0,1,1,0,0
1172930,1,0,0,1,0,0
1172934,1,0,0,1,0,0
1825260,1,0,0,1,0,0
1825262,1,0,0,1,0,0
1825269,1,0,0,1,0,0
1825336,0,0,1,1,0,0
182526,1,0,0,1,0,0
3877373,1,0,0,1,0,0
3877405,1,0,0,1,0,0
3877430,1,0,0,1,0,0
3877449,1,0,0,1,0,0
387739,1,0,0,1,0,0
38765,1,0,0,1,0,0
3953024,1,0,0,1,0,0
3935291,1,0,0,1,0,0
3935361,1,0,0,1,0,0
3935382,1,0,1,1,0,0
3935383,1,0,0,1,0,0
3935432,1,0,0,1,0,0
3935433,1,0,0,1,0,0
3877554,1,0,0,1,0,0
3877575,1,0,0,1,0,0
3877595,1,0,0,1,0,0
1735265,1,0,0,1,0,0
121841,1,0,0,1,0,0
1218607,1,0,1,1,0,0
1218617,1,0,0,1,0,0
2328956,1,0,0,1,0,0
109453,1,1,0,1,0,0
1094662,1,0,0,1,0,0
10937,1,0,0,1,0,0
1094705,1,0,0,1,0,0
1167221,1,0,0,1,0,0
1179972,1,0,0,1,0,0
1130571,1,0,0,1,0,0
1130588,1,0,0,1,0,0
1130611,1,0,0,1,0,0
1200095,1,0,1,1,0,0
1094764,1,0,0,1,0,0
1094776,1,0,0,1,0,0
1094873,1,0,0,1,0,0
1094909,1,0,0,1,0,0
1094925,1,0,0,1,0,0
1200228,1,0,0,1,0,0
1200241,1,0,0,1,0,0
1200285,1,0,0,1,0,0
1172542,1,0,0,1,0,0
1172545,1,0,0,1,0,0
1172565,1,0,0,1,0,0
1172574,1,0,0,1,0,0
1172581,1,0,0,1,0,0
11716,1,0,0,1,0,0
1172594,1,0,0,1,0,0
1172599,1,0,0,1,0,0
1172609,1,0,0,1,0,0
1172613,1,0,0,1,0,0
1172622,1,0,0,1,0,0
1172629,1,0,0,1,0,0
1172641,1,0,0,1,0,0
1201598,1,0,1,1,0,0
1201603,1,0,0,1,0,0
1136867,1,0,0,1,0,1
1160644,1,0,0,1,0,0
1160652,1,0,0,1,0,0
1160677,1,0,0,1,0,1
1160689,1,0,0,1,0,0
1160690,1,0,0,1,0,0
1160721,0,0,NA,1,0,0
1150741,1,0,0,1,0,0
1133554,1,0,0,1,0,0
1133579,1,0,0,1,0,0
1187915,1,0,0,1,0,0
1187934,1,0,0,1,0,0
1236298,1,0,0,1,0,0
1236300,1,0,0,1,0,0
1236302,0,0,1,1,0,0
1236337,1,0,0,1,0,0
1242511,1,0,0,1,0,0
124249,1,0,0,1,0,0
1191306,1,0,1,1,0,0
1191318,1,0,1,1,0,0
1191323,1,1,0,1,0,0
1191333,1,0,1,1,0,0
1191340,1,1,1,1,0,0
1191380,1,1,0,1,0,0
1188036,1,0,0,1,0,0
118798,1,0,0,1,0,0
1188090,1,0,0,1,0,0
1188115,1,0,0,1,0,0
1188134,1,0,0,1,0,0
1188164,1,0,0,1,0,0
1218435,1,0,0,1,0,0
1218447,1,0,0,1,0,0
1218451,1,0,0,1,0,0
1188049,1,0,0,1,0,0
2351565,1,0,0,1,0,0
2397365,1,0,0,1,0,0
2397382,1,0,0,1,0,0
239738,1,0,0,1,0,0
2397485,1,0,0,1,0,0
23965,1,0,0,1,0,0
2397492,1,0,0,1,0,0
2967038,1,0,0,1,0,0
2967048,1,0,0,1,0,0
2354999,1,0,1,1,0,0
1167331,1,0,0,1,0,0
1167336,1,0,0,1,0,0
1167353,1,0,0,1,0,0
116716,0,1,0,1,0,0
1186992,1,0,0,1,0,0
1187033,1,0,0,1,0,0
1187109,1,0,0,1,0,0
1187117,1,0,0,1,0,0
1187120,1,0,0,1,0,0
1186984,1,0,0,1,0,0
1187008,1,0,0,1,0,0
1187030,0,1,0,1,0,0
1187042,1,0,0,1,0,0
118698,1,0,0,1,0,0
1187096,1,0,0,1,0,0
1187106,1,0,0,1,0,0
118702,1,0,0,1,0,0
1187131,1,0,0,1,0,0
116654,1,0,0,1,0,0
1166701,1,0,0,1,0,0
1131876,1,0,0,1,0,0
1187146,0,1,0,1,0,0
1187153,0,0,NA,1,0,0
1187161,1,0,0,1,0,0
115052,0,1,0,1,0,0
1150630,1,0,1,1,0,0
1150670,1,0,0,1,0,0
1150717,1,0,0,1,0,0
1150729,1,0,0,1,0,0
1150831,0,0,1,1,0,0
1747019,1,0,0,1,0,0
174695,1,1,0,1,0,0
177699,1,0,0,1,0,0
1777116,1,0,0,1,0,0
1777214,1,0,0,1,0,0
1777252,1,0,1,1,0,0
1187200,1,0,0,1,0,0
118716,1,0,0,1,0,0
1187358,1,0,0,1,0,0
1187383,1,0,0,1,0,0
1187386,1,0,0,1,0,0
3940731,1,1,1,1,0,0
3940766,1,0,0,1,0,0
3940812,1,0,0,1,0,0
3940818,1,0,0,1,0,0
3940828,1,0,0,1,0,0
3940831,1,0,0,1,0,0
3940845,1,0,0,1,0,0
3945896,1,0,0,1,0,0
3945910,1,0,0,1,0,0
3945923,1,0,1,1,0,0
3945931,1,0,0,1,0,0
3945938,1,0,0,1,0,0
3943569,1,0,0,1,0,0
394348,1,0,0,1,0,0
1191507,1,0,0,1,0,0
1191539,1,0,1,1,0,0
1191571,1,0,0,1,0,0
1810016,1,0,0,1,0,0
1810053,1,0,0,1,0,0
1184334,1,0,0,1,0,0
1184336,1,0,0,1,0,0
1184414,1,0,1,1,0,0
1184449,1,1,0,1,0,0
1184470,1,0,0,1,0,0
118440,1,1,0,1,0,0
1184515,1,0,0,1,0,0
1178241,1,0,1,1,0,0
1184244,1,0,0,1,0,0
1184316,1,0,0,1,0,0
1765178,1,0,1,1,0,0
1765196,1,1,0,1,0,0
1765224,1,0,0,1,0,0
180999,1,0,0,1,0,0
1810247,1,0,1,1,0,0
1810327,1,0,0,1,0,0
1184426,1,0,0,1,0,0
118437,1,0,0,1,0,0
1140144,1,0,0,1,0,0
1140218,0,1,0,1,0,0
114015,1,1,0,1,0,0
1140252,1,0,0,1,0,0
1140349,1,0,0,1,0,0
1140358,1,0,0,1,0,0
1140361,1,0,0,1,0,0
1140379,1,0,0,1,0,0
118700,1,0,0,1,0,1
1187230,1,0,0,1,0,0
1187248,1,0,0,1,0,0
1187289,1,0,0,1,0,0
1150733,1,0,0,1,0,0
1722931,1,0,0,1,0,0
1722976,1,0,0,1,0,0
172290,1,0,0,1,0,0
1761638,0,0,1,1,0,0
1761657,1,0,0,1,0,0
1761671,1,0,0,1,0,0
1194608,1,0,0,1,0,0
119454,1,0,0,1,0,0
1150766,1,0,0,1,0,0
1150810,0,1,0,1,0,0
1150855,1,0,0,1,0,0
1150858,1,0,0,1,0,0
1150924,1,0,0,1,0,0
1119356,1,0,0,1,0,0
1119362,0,1,0,1,0,0
1119441,1,0,0,1,0,0
1125599,1,0,0,1,0,0
112553,1,0,0,1,0,0
1125657,1,0,0,1,0,0
1125661,1,0,0,1,0,0
1125699,1,0,0,1,0,0
11806,1,0,1,1,0,0
1192983,1,0,0,1,0,0
1192985,1,0,0,1,0,0
1192999,1,0,0,1,0,0
119294,1,0,0,1,0,0
119296,1,0,0,1,0,0
1193085,1,0,0,1,0,0
1205267,0,0,1,1,0,0
1205271,1,0,1,1,0,0
1205310,1,0,0,1,0,0
1205325,1,0,0,1,0,0
4441578,1,0,0,1,0,0
4433873,1,0,0,1,0,0
4433878,1,0,0,1,0,0
443379,1,0,0,1,0,0
4433897,1,0,0,1,0,0
4433899,1,0,0,1,0,0
4433900,1,0,0,1,0,0
4433910,1,0,0,1,0,0
4433951,1,0,0,1,0,0
4433974,1,0,0,1,0,0
1228395,1,0,0,1,0,0
1240404,1,1,1,1,0,0
1240411,1,0,0,1,0,0
1240464,1,0,0,1,0,0
124041,0,1,0,1,0,0
124042,0,0,1,1,0,0
1240545,1,0,0,1,0,0
1205386,1,0,0,1,0,0
1205405,1,0,0,1,0,0
1205442,1,0,0,1,0,0
1205579,1,1,0,1,0,0
1205596,1,1,1,1,0,0
1159751,1,0,1,1,0,0
1122821,1,0,0,1,0,0
1122854,1,0,0,1,0,0
1122864,1,0,0,1,0,0
1122869,1,0,0,1,0,0
1122877,1,0,0,1,0,0
1122880,1,0,0,1,0,0
1122893,1,0,0,1,0,0
1122902,1,0,0,1,0,0
1229123,1,0,0,1,0,0
1229135,1,1,0,1,0,0
1229213,1,0,0,1,0,0
1229241,1,0,1,1,0,0
112228,1,0,0,1,0,0
1119156,1,0,0,1,0,0
1119191,1,0,0,1,0,0
1119205,1,0,0,1,0,0
1119222,1,0,1,1,0,0
1119285,1,0,1,1,0,0
1119306,1,0,0,1,0,0
111924,1,0,0,1,0,0
1122447,1,0,0,1,0,0
1163791,1,0,1,1,0,0
1163811,1,0,0,1,0,0
1163820,1,0,0,1,0,0
116376,0,0,0,1,0,0
1163859,1,0,1,1,0,0
1151217,1,0,0,1,0,0
1793617,1,0,0,1,0,0
1793623,1,0,0,1,0,0
1793779,0,1,0,1,0,0
1168217,1,0,0,1,0,0
1168235,1,0,0,1,0,0
1168238,1,0,0,1,0,0
1168255,1,0,0,1,0,0
1140366,1,0,0,1,0,0
1140457,1,0,0,1,0,0
1119623,1,0,0,1,0,0
111954,1,0,0,1,0,0
1119630,1,0,0,1,0,0
1119648,1,0,0,1,0,0
1119671,1,0,0,1,0,0
1119678,1,0,0,1,0,0
1119699,1,0,0,1,0,0
1119707,1,0,0,1,0,0
1119709,1,0,0,1,0,0
1119772,1,0,0,1,0,0
1119774,1,0,0,1,0,0
1119794,1,0,0,1,0,0
4360578,1,0,0,1,0,0
4360589,1,0,0,1,0,0
4360594,1,0,0,1,0,0
4365347,1,0,0,1,0,0
4365361,1,0,0,1,0,0
4365372,1,1,0,1,0,0
4365386,1,0,0,1,0,0
4365389,1,0,1,1,0,0
4365390,1,0,0,1,0,0
436531,0,1,0,1,0,0
4365401,1,0,0,1,0,0
3883001,1,0,0,1,0,0
3883034,1,0,0,1,0,0
388298,1,0,0,1,0,0
3883071,1,0,0,1,0,0
3883090,1,0,0,1,0,0
3883097,1,0,1,1,0,0
3883109,1,0,0,1,0,0
3883110,1,0,0,1,0,0
388306,1,0,0,1,0,0
3883171,1,0,0,1,0,0
3883203,1,0,0,1,0,0
3883206,1,0,0,1,0,0
3883213,1,0,0,1,0,0
3883244,1,0,0,1,0,0
3883248,1,0,0,1,0,0
38823,0,1,0,1,0,0
3883315,1,0,0,1,0,0
3883323,1,0,0,1,0,0
3883344,0,1,0,1,0,0
3883385,1,0,0,1,0,0
3883417,1,0,0,1,0,0
3883437,1,0,0,1,0,0
388335,1,0,0,1,0,0
3883456,1,0,0,1,0,0
3883473,1,0,1,1,0,0
3883477,1,1,0,1,0,0
3883482,0,1,0,1,0,0
3883487,1,0,0,1,0,0
3883504,1,0,0,1,0,0
3880680,1,0,0,1,0,0
3880687,1,0,0,1,0,0
3880698,1,0,0,1,0,0
3880700,1,0,0,1,0,0
3880707,1,0,0,1,0,0
3880733,1,0,0,1,0,0
4365626,1,0,0,1,0,0
4365632,1,0,0,1,0,0
436555,1,0,0,1,0,0
4365646,1,0,1,1,0,0
4365664,1,0,1,1,0,0
4365666,1,0,1,1,0,0
4365724,1,0,0,1,0,0
4365726,1,0,0,1,0,0
4365738,1,0,0,1,0,0
436565,1,0,0,1,0,0
4365744,0,1,0,1,0,0
4365746,1,0,0,1,0,0
4365807,1,0,1,1,0,0
4365826,1,0,0,1,0,0
4365829,1,1,1,1,0,0
4365844,1,0,0,1,0,0
4365919,1,0,0,1,0,0
4365937,1,0,0,1,0,0
4365969,1,0,0,1,0,0
3935640,1,0,1,1,0,0
1150644,1,0,0,1,0,0
1150655,1,0,0,1,0,0
1150661,1,0,0,1,0,0
1150687,1,0,0,1,0,0
1150704,1,0,0,1,0,0
1106680,0,1,0,1,0,0
1122542,1,0,0,1,0,0
1122553,1,0,0,1,0,0
1122590,0,0,1,1,0,0
1150746,1,0,0,1,0,0
1150760,1,0,1,1,0,0
1150763,1,0,0,1,0,0
1150852,1,0,0,1,0,0
1140566,0,0,1,1,0,0
1153708,1,0,0,1,0,0
1153772,1,0,0,1,0,0
1153833,1,0,0,1,0,0
1164022,1,0,0,1,0,0
2349681,1,0,0,1,0,0
2349706,1,0,0,1,0,0
2349766,1,0,0,1,0,0
2349783,1,0,0,1,0,0
2349790,1,0,0,1,0,0
2349821,1,0,1,1,0,0
2349833,1,0,0,1,0,0
2338082,1,0,1,1,0,0
2338100,1,0,0,1,0,0
2338142,1,0,0,1,0,0
2338180,1,0,0,1,0,0
2338194,1,0,0,1,0,0
23373,1,0,0,1,0,0
2411637,1,0,0,1,0,0
2349403,1,0,0,1,0,0
2349408,0,0,NA,1,0,0
2349559,1,0,1,1,0,0
2349575,1,0,0,1,0,0
2349577,1,0,0,1,0,0
2349663,0,0,1,1,0,0
2349680,0,0,1,1,0,0
2349846,1,0,0,1,0,0
2349859,1,0,0,1,0,0
2368023,1,0,0,1,0,0
236795,1,0,0,1,0,0
2368052,1,0,0,1,0,0
2368059,1,0,0,1,0,0
2368063,1,0,0,1,0,0
2368112,1,0,0,1,0,0
2368113,1,0,1,1,0,0
2349700,1,0,0,1,0,0
1140494,1,0,0,1,0,0
1140547,1,0,0,1,0,0
1153599,0,0,1,1,0,0
1153648,1,0,1,1,0,0
1153667,0,1,0,1,0,0
1153680,1,0,0,1,0,0
1119841,1,1,0,1,0,0
1119843,1,0,0,1,0,0
1119862,1,0,0,1,0,0
1119869,1,0,0,1,0,0
1125289,1,0,0,1,0,0
1125311,1,0,0,1,0,0
1125333,0,0,1,1,0,0
1125395,1,0,1,1,0,0
1181022,1,0,0,1,0,0
118099,1,0,0,1,0,0
1181092,1,0,0,1,0,0
1181138,1,0,0,1,0,0
118116,1,0,0,1,0,0
1181261,1,0,0,1,0,0
114942,1,0,0,1,0,0
1149541,1,0,1,1,0,0
240159,1,0,0,1,0,0
2401686,1,0,0,1,0,0
240160,1,0,0,1,0,0
2401744,1,0,0,1,0,0
2348705,1,0,0,1,0,0
2348727,0,1,1,1,0,0
234867,1,0,0,1,0,0
2348773,1,0,0,1,0,0
2348791,1,0,0,1,0,0
2348857,1,0,0,1,0,0
2348896,1,0,1,1,0,0
234884,0,1,0,1,0,0
2355370,1,0,0,1,0,0
2355423,1,0,0,1,0,0
2355444,1,0,0,1,0,0
2355455,1,0,0,1,0,0
2355469,1,0,0,1,0,0
2355526,1,0,0,1,0,0
2355654,1,1,0,1,0,0
2355709,1,0,0,1,0,0
2355710,1,0,0,1,0,0
2355750,1,0,0,1,0,0
2355765,1,0,0,1,0,0
235570,1,0,0,1,0,0
2355797,1,0,0,1,0,0
2355815,1,0,0,1,0,0
2355854,1,0,0,1,0,0
2355872,1,0,1,1,0,0
2355905,1,0,0,1,0,0
2355938,1,0,0,1,0,0
2356051,1,0,0,1,0,0
2356065,1,0,0,1,0,0
2356067,1,0,1,1,0,0
235600,0,1,0,1,0,0
2356092,1,0,1,1,0,0
2356105,1,0,1,1,0,0
2356136,1,0,0,1,0,0
2356143,1,0,0,1,0,0
2356169,1,0,0,1,0,0
2349656,1,0,0,1,0,0
2349672,1,0,0,1,0,0
2349679,0,0,1,1,0,0
234960,1,0,0,1,0,0
2349364,1,0,0,1,0,0
2349416,1,0,0,1,0,0
2349530,0,1,0,1,0,0
2349557,1,0,0,1,0,0
2362399,1,0,0,1,0,0
2362412,1,0,0,1,0,0
2362456,1,0,0,1,0,0
2362458,1,0,0,1,0,0
1221507,1,0,1,1,0,0
1221509,1,0,0,1,0,0
122144,1,0,0,1,0,0
1205098,1,0,0,1,0,0
1205110,1,0,0,1,0,0
1173761,0,0,NA,1,0,0
1173775,0,1,0,1,0,0
1173798,1,0,1,1,0,0
1228181,1,0,0,1,0,0
1228249,1,0,0,1,0,0
122822,1,0,0,1,0,0
1228319,1,0,0,1,0,0
1228320,1,0,0,1,0,0
1678966,1,0,0,1,0,0
1679027,1,0,1,1,0,0
1679068,1,0,1,1,0,0
1672696,1,0,0,1,0,0
